idiom_id,sense_number,register,region,definitions,version,created_at,updated_at,idiom,meaning_id
hi_unspecified_0139,2,"[""colloquial"",""slang"",""pejorative""]","[""India"",""Hindi-speaking regions""]","[""Figurative: a very stingy or miserly person; someone extremely reluctant to spend or share money or resources.""]",1,2025-11-15 05:25:41.41857,2025-11-15 05:25:41.545391,मक्खीचूस,9f660706-51b0-4011-bd74-a2e29bb8ec16
hi_unspecified_0181,3,"[""neutral"",""formal""]","[""India"",""Hindi-speaking regions""]","[""Figurative (control/possession): to be under someone's control, authority, or responsibility; to be in someone's possession or custody.""]",1,2025-11-15 05:25:41.41956,2025-11-15 05:25:41.545391,हाथ में होना,a04cda7a-00b2-43bd-8424-c37d07f33d37
hi_unspecified_0169,2,"[""proverbial"",""formal""]","[""Pan-Indian"",""North India""]","[""Figurative: what is true withstands scrutiny and criticism; a truthful claim or genuine innocence has nothing to fear and will remain unshaken under examination.""]",1,2025-11-15 05:25:41.419317,2025-11-15 05:25:41.545391,साँच को आँच नहीं,a36ce1a0-44d4-4738-8def-26c427445ae3
hi_unspecified_0031,2,"[""figurative"",""colloquial""]","[""India"",""Hindi-speaking regions""]","[""A person with a narrow outlook and limited experience who is unaware of the wider world; someone provincial or short-sighted in perspective.""]",1,2025-11-15 05:25:41.416331,2025-11-15 05:25:41.545391,कुएँ का मेंढक,a3c49da5-af30-4a72-8f86-9270ef847f7f
hi_unspecified_0036,2,"[""colloquial"",""figurative""]","[""India"",""Hindi-speaking regions""]","[""A disparaging attitude or remark made by someone who belittles something they cannot have or achieve; an expression of sour envy or rationalization ('sour grapes').""]",1,2025-11-15 05:25:41.41644,2025-11-15 05:25:41.545391,खट्टे अंगूर,a4343559-aa5c-4b49-82d2-0baaf8711052
hi_unspecified_0167,3,"[""colloquial"",""informal""]","[""India"",""South Asia""]","[""Figurative: to indicate refusal, disagreement, or negation by shaking the head (usage varies by cultural and regional conventions).""]",1,2025-11-15 05:25:41.419261,2025-11-15 05:25:41.545391,सर हिलाना,a4613362-72a0-4d1f-a175-b31f75202ddd
hi_unspecified_0106,2,"[""colloquial"",""informal""]","[""India""]","[""To suffer public humiliation, disgrace, or a loss of reputation.""]",1,2025-11-15 05:25:41.417787,2025-11-15 05:25:41.545391,नाक कटना,a4746c14-46a5-4e78-b448-78c8d0c226af
hi_unspecified_0035,2,"[""colloquial"",""rhetorical"",""informal""]","[""India"",""Hindi-speaking regions"",""Urdu-speaking regions""]","[""A rhetorical expression of frustration used when the speaker believes the listener does not understand or is pretending not to understand; equivalent to asking 'Am I speaking a foreign language?'""]",1,2025-11-15 05:25:41.416421,2025-11-15 05:25:41.545391,क्या मैं फ़ारसी बोल रहा हूँ,a6f7fe89-63e2-4f4b-9083-ae8c1042dbd3
hi_unspecified_0071,2,"[""idiomatic"",""colloquial""]","[""India"",""South Asia"",""Hindi""]","[""To deliberately worsen another person's suffering or humiliation by adding an action or remark that increases their pain or distress; equivalent to 'add insult to injury.'""]",1,2025-11-15 05:25:41.41716,2025-11-15 05:25:41.545391,जले पर नमक छिड़कना,a8722cc0-48ba-47e3-bad0-e295d3621dfb
hi_unspecified_0098,1,"[""neutral""]","[""India"",""Hindi-speaking regions""]","[""Literally, to separate milk from water; to distinguish pure milk from water when mixed.""]",1,2025-11-15 05:25:41.417644,2025-11-15 05:25:41.545391,दूध का दूध और पानी का पानी,a90f09d4-e9ce-47f9-8fcf-9bf5913a2410
hi_unspecified_0139,1,"[""neutral""]","[""India"",""Hindi-speaking regions""]","[""Literal: literally 'fly-sucked' or bitten/affected by flies; a descriptive compound of 'fly' and 'sucked.'""]",1,2025-11-15 05:25:41.418562,2025-11-15 05:25:41.545391,मक्खीचूस,a9173d42-7267-46fe-bb9c-1e71719529c4
hi_unspecified_0133,2,"[""figurative"",""literary""]","[""India"",""Hindi-speaking regions""]","[""To perform a task with extreme care, delicacy, or painstaking precision; to attend to very fine or meticulous details.""]",1,2025-11-15 05:25:41.418423,2025-11-15 05:25:41.545391,बाल-बाल मोती पिरोना,a942100c-108e-4c14-a71d-e0b3d7ff89c4
hi_unspecified_0104,2,"[""Proverbial"",""Colloquial"",""Figurative""]","[""India"",""Hindi-speaking regions""]","[""Novelty is short-lived and fleeting, whereas established or familiar things endure longer.""]",1,2025-11-15 05:25:41.417741,2025-11-15 05:25:41.545391,नया नौ दिन पुराना सौ दिन,a976016f-56e7-4b00-ab1f-d5ccc399d16f
hi_unspecified_0132,1,"[""literal"",""informal""]","[""India"",""Hindi-speaking regions""]","[""To save someone by a hair; to rescue another person from harm or death at the very last moment.""]",1,2025-11-15 05:25:41.418398,2025-11-15 05:25:41.545391,बाल-बाल बचाना,a9f418ec-c979-4153-96b9-8e9356a00444
hi_unspecified_0013,2,"[""proverbial"",""formal""]","[""India"",""Hindi-speaking regions"",""widely understood internationally""]","[""A proverb expressing that pressing needs or problems drive people to devise new solutions, innovations, or inventions.""]",1,2025-11-15 05:25:41.415442,2025-11-15 05:25:41.545391,आवश्यकता आविष्कार की जननी है,aaec5156-a92a-4ad0-8a3d-42966187c953
hi_unspecified_0011,2,"[""neutral"",""colloquial""]","[""India"",""Hindi-speaking regions""]","[""Literal: to receive both the fruit and the value associated with its pits (used as the source image for the proverb).""]",1,2025-11-15 05:25:41.415398,2025-11-15 05:25:41.545391,आम के आम गुठलियों के दाम,ab14a0a9-14bd-4b39-8331-e4347fe472bf
hi_unspecified_0002,1,"[""neutral"",""formal""]","[""India"",""Hindi-speaking regions""]","[""Literal: literally, an 'enemy of intellect' or an adversary of reason and wisdom.""]",1,2025-11-15 05:25:41.415147,2025-11-15 05:25:41.545391,अक़्ल का दुश्मन,ad330d3d-ecc3-4a4a-9f1e-c8e483140aed
hi_unspecified_0174,2,"[""proverbial"",""figurative""]","[""India"",""Hindi""]","[""Figurative: one cannot obtain desired results through naive, blunt, or purely straightforward means; success often requires skill, tact, persistence, or indirect methods.""]",1,2025-11-15 05:25:41.419422,2025-11-15 05:25:41.545391,सीधी उंगली से घी नहीं निकलता,adefe0af-868e-4331-99a1-12e451f49c1f
hi_unspecified_0011,1,"[""proverbial"",""colloquial""]","[""India"",""Hindi-speaking regions""]","[""A proverbial expression meaning to obtain two benefits from a single action or to gain double advantage from one source.""]",1,2025-11-15 05:25:41.415384,2025-11-15 05:25:41.545391,आम के आम गुठलियों के दाम,ae31bae9-ab38-443e-b67a-1194a3404e84
hi_unspecified_0126,2,"[""idiomatic"",""colloquial"",""figurative""]","[""India"",""Hindi-speaking regions""]","[""Figurative: To take advantage of a favorable situation or prevailing trend; to profit from circumstances with little effort or risk.""]",1,2025-11-15 05:25:41.418299,2025-11-15 05:25:41.545391,बहती गंगा में हाथ धोना,ae852135-9d10-49b2-b8b4-b73efcac751a
hi_unspecified_0148,1,"[""neutral"",""literal""]","[""India"",""Hindi-speaking regions""]","[""Literal: Having the name of the deity Ram on the lips while carrying a knife under the arm.""]",1,2025-11-15 05:25:41.418727,2025-11-15 05:25:41.545391,मुँह में राम बगल में छुरी,ae95cf60-f8c3-4d68-a364-9b2519870ff5
hi_unspecified_0068,1,"[""neutral"",""literal""]","[""India"",""Hindi-speaking regions""]","[""For water and land to be one or joined together.""]",1,2025-11-15 05:25:41.417106,2025-11-15 05:25:41.545391,जल-थल एक होना,aee90faf-0e8f-48bf-9e8e-611c4cd8c2a0
hi_unspecified_0122,1,"[""proper noun"",""neutral""]","[""India""]","[""Literal: a personal name; the name of a fictional character or title (for example, used as a film or character name).""]",1,2025-11-15 05:25:41.418232,2025-11-15 05:25:41.545391,फ़न्ने ख़ान,aff85d06-559b-4ca5-b565-77b928c2ed98
hi_unspecified_0067,1,"[""neutral"",""literal""]","[""India"",""Hindi-speaking regions""]","[""For the chest to expand or swell physically.""]",1,2025-11-15 05:25:41.417059,2025-11-15 05:25:41.545391,छाती फूलना,b0e9256d-42df-4feb-9772-1e29a07bd75d
hi_unspecified_0072,1,"[""proverbial"",""neutral""]","[""India"",""South Asia"",""Hindi""]","[""Where there is will or determination, a way or means will be found to achieve the desired goal.""]",1,2025-11-15 05:25:41.417167,2025-11-15 05:25:41.545391,जहाँ चाह वहाँ राह,b1f8bd97-dcde-4707-a4fd-8abec2078415
hi_unspecified_0017,2,"[""colloquial"",""rhetorical""]","[""India"",""South Asia""]","[""A conversational filler employed to convey doubt, resignation, or that something is unknowable or unpredictable by humans.""]",1,2025-11-15 05:25:41.415531,2025-11-15 05:25:41.545391,ईश्वर जाने,b1fa58c0-ca78-44d4-9f3d-80999fd35762
hi_unspecified_0014,2,"[""colloquial"",""pejorative""]","[""India"",""Hindi-speaking regions""]","[""A figurative term for a treacherous or deceitful person who betrays trust while pretending to be a friend; a hidden enemy.""]",1,2025-11-15 05:25:41.415462,2025-11-15 05:25:41.545391,आस्तीन का सांप,b1fe872b-8e25-4fb1-ade5-01d84cbcfdb4
hi_unspecified_0092,1,"[""poetic"",""colloquial""]","[""India"",""Hindi-speaking regions""]","[""Literal: to give breath; to grant life or vitality.""]",1,2025-11-15 05:25:41.41753,2025-11-15 05:25:41.545391,दम देना,b27364c9-5604-47aa-a01e-fa010bb3dcef
hi_unspecified_0037,1,"[""colloquial"",""informal"",""pejorative""]","[""India"",""Hindi-speaking regions""]","[""To reprimand or rebuke someone severely; to tell someone off bluntly and harshly.""]",1,2025-11-15 05:25:41.41645,2025-11-15 05:25:41.545391,खरी खोटी सुनाना,b2c5b5d6-8d07-48e3-9426-13761894d289
hi_unspecified_0170,1,"[""regional"",""colloquial""]","[""North India"",""Haryanvi""]","[""Literal: to be struck or slapped on the side; a phrase describing a physical blow delivered to the flank.""]",1,2025-11-15 05:25:41.419326,2025-11-15 05:25:41.545391,साठे पर पाठा,b2fe92d1-4ea4-423e-a4ef-64dfe99b0ff1
hi_unspecified_0103,2,"[""Literary"",""Archaic"",""Figurative""]","[""India"",""Sanskrit-influenced Hindi usage""]","[""Emotionlessly stoic or uncomplaining; showing little or no outward grief or sentiment.""]",1,2025-11-15 05:25:41.417727,2025-11-15 05:25:41.545391,नक्राश्रु,b304dc4b-bea5-4088-9cca-28b8a791f5cd
hi_unspecified_0046,2,"[""neutral"",""figurative"",""proverbial""]","[""India"",""Hindi-speaking regions"",""South Asia""]","[""To express a great deal in very few words; to convey much information or meaning concisely and effectively.""]",1,2025-11-15 05:25:41.416632,2025-11-15 05:25:41.545391,गागर में सागर भरना,b3c57875-5c58-41ca-8f5c-d6373637b5ef
hi_unspecified_0179,2,"[""informal"",""formal""]","[""India"",""South Asia""]","[""Figurative: to plead or beg humbly; to entreat someone for mercy, forgiveness, or favor.""]",1,2025-11-15 05:25:41.419504,2025-11-15 05:25:41.545391,हाथ जोड़ना,b3f78dd5-f557-4fc1-93c0-f7db05148347
hi_unspecified_0145,2,"[""proverbial"",""colloquial""]","[""India"",""Hindi/Urdu speaking regions""]","[""Figurative: An observation that when the parties directly involved concur, outside authority or intervention is ineffective or unnecessary.""]",1,2025-11-15 05:25:41.418674,2025-11-15 05:25:41.545391,मियाँ बीवी राज़ी तो क्या करेगा काज़ी,b54d66ff-d6a8-4ef7-89bb-aa7fab46fdea
hi_unspecified_0015,1,"[""religious"",""literal""]","[""India"",""Pakistan"",""Bangladesh"",""South Asia""]","[""The thin crescent moon whose sighting marks the end of Ramadan and the beginning of the festival of Eid.""]",1,2025-11-15 05:25:41.415473,2025-11-15 05:25:41.545391,ईद का चाँद,b565af5f-9753-404e-bdb0-89ee7472ed40
hi_unspecified_0172,2,"[""colloquial"",""figurative""]","[""North India"",""Hindi""]","[""Figurative: to become confused, flustered, or mentally distracted so that one cannot think or act clearly.""]",1,2025-11-15 05:25:41.419367,2025-11-15 05:25:41.545391,सिट्टीपिट्टी गुम होना,b5663f94-c7dd-4c9b-8d0f-2a46387e15c7
hi_unspecified_0149,1,"[""neutral"",""literal""]","[""India"",""Hindi-speaking regions""]","[""Literal: A reply intended to figuratively 'break the mouth' of the opponent, i.e., to silence or overwhelm them.""]",1,2025-11-15 05:25:41.418852,2025-11-15 05:25:41.545391,मुँहतोड़ जवाब,b5a1e60d-9594-46e5-86ff-5d65fe7e3a68
hi_unspecified_0015,3,"[""colloquial"",""proverbial""]","[""India"",""Pakistan"",""Bangladesh"",""South Asia""]","[""A rare or long‑awaited occurrence that appears after difficulty or a long interval; something that is hard to see or obtain.""]",1,2025-11-15 05:25:41.415493,2025-11-15 05:25:41.545391,ईद का चाँद,b5be7d58-bf6f-4ed5-84f3-1be295322012
hi_unspecified_0111,2,"[""colloquial"",""proverbial""]","[""India"",""Hindi""]","[""Describing a person, institution, or scheme that has a grand reputation or grandiose title but little real substance, presence, benefit, or manifestation.""]",1,2025-11-15 05:25:41.41797,2025-11-15 05:25:41.545391,नाम बड़े और दर्शन छोटे,b6b3e6d4-30f8-4d75-8a26-15a64097b9ed
hi_unspecified_0049,1,"[""neutral"",""literal""]","[""India"",""Hindi-speaking regions"",""South Asia""]","[""To take into one's lap; to hold a child, animal, or object on one's knees as a physical action of holding or cradling.""]",1,2025-11-15 05:25:41.41667,2025-11-15 05:25:41.545391,गोद लेना,b76f8d5a-c83f-4835-83e7-50471471e0d8
hi_unspecified_0085,2,"[""colloquial"",""informal""]","[""India""]","[""A blind attempt or random try made without preparation or information.""]",1,2025-11-15 05:25:41.417406,2025-11-15 05:25:41.545391,तुक्का,b7fd0c48-9fb9-423b-8279-9e23611d0861
hi_unspecified_0075,2,"[""figurative"",""formal"",""political"",""religious"",""literary""]","[""India"",""South Asia""]","[""To become aware, conscious, or alert about an issue; to experience an intellectual, social, spiritual, or moral awakening.""]",1,2025-11-15 05:25:41.417227,2025-11-15 05:25:41.545391,जागृत होना,ba3d635f-b8b0-40a7-b88e-b42b51ebab82
hi_unspecified_0121,5,"[""literary"",""poetic""]","[""India"",""Hindi-speaking regions""]","[""Figurative: to undergo emotional rupture or extreme distress; to become heartbroken or detached.""]",1,2025-11-15 05:25:41.418214,2025-11-15 05:25:41.545391,फट जाना,baa296de-83a4-43fc-ad61-a9e619a34a48
hi_unspecified_0029,1,"[""formal"",""literary""]","[""India"",""Hindi-speaking regions""]","[""Literal: A pairing of conjunctions meaning 'but' or 'however'; used to introduce contrast or qualification.""]",1,2025-11-15 05:25:41.41621,2025-11-15 05:25:41.545391,किंतु-परंतु,baaa9fda-cd64-4d3a-9a41-7092c69f55a4
hi_unspecified_0024,2,"[""proverbial"",""colloquial""]","[""India"",""Hindi-speaking regions""]","[""To accomplish two objectives with a single action; to serve two purposes at once.""]",1,2025-11-15 05:25:41.416071,2025-11-15 05:25:41.545391,एक पंथ दो काज,bafd438e-d738-484c-9f17-1cc8409c07bd
hi_unspecified_0087,2,"[""idiomatic"",""neutral""]","[""India""]","[""A period of tranquility or apparent normalcy that immediately precedes imminent trouble, crisis, or upheaval (the 'calm before the storm').""]",1,2025-11-15 05:25:41.417459,2025-11-15 05:25:41.545391,तूफ़ान के पहले की शांति,bb50d849-88af-49e9-b3c3-b6f6b46cf1da
hi_unspecified_0117,1,"[""proverbial"",""neutral""]","[""India (Hindi-speaking regions)"",""South Asia""]","[""Literal: not all five fingers are equal in size or shape.""]",1,2025-11-15 05:25:41.418102,2025-11-15 05:25:41.545391,पाँचों उंगलियाँ बराबर नहीं होती,bb65933e-7116-4258-8eec-8ff214154bfc
hi_unspecified_0150,2,"[""colloquial"",""vulgar""]","[""India"",""Hindi-speaking regions""]","[""To masturbate (typically with the hand); a coarse slang expression for self-stimulation.""]",1,2025-11-15 05:25:41.418889,2025-11-15 05:25:41.545391,मुठ मारना,bcbb8dbb-4b8b-4856-b8d2-99b0828350e5
hi_unspecified_0074,1,"[""formal"",""neutral""]","[""India"",""South Asia"",""Hindi""]","[""To become awake or roused from sleep; to enter a state of wakefulness.""]",1,2025-11-15 05:25:41.417203,2025-11-15 05:25:41.545391,जागृत हो जाना,bd19396f-a85b-403d-8646-39d3a14d6470
hi_unspecified_0024,1,"[""literal""]","[""India"",""Hindi-speaking regions""]","[""One path, two tasks; literally, a single way that addresses two matters.""]",1,2025-11-15 05:25:41.41591,2025-11-15 05:25:41.545391,एक पंथ दो काज,be2ec18c-4a49-4b6d-8306-d97c0b003e70
hi_unspecified_0070,1,"[""neutral"",""medical"",""formal""]","[""India"",""South Asia"",""Hindi""]","[""A physical sensation of burning, stinging, or irritation on the skin or in an organ, typically caused by heat, chemical exposure, acid reflux, or inflammation.""]",1,2025-11-15 05:25:41.417138,2025-11-15 05:25:41.545391,जलन,beeace2e-da20-419e-94df-a5b7332f8882
hi_unspecified_0109,1,"[""neutral"",""literal""]","[""India""]","[""Literally, 'if one does not know how to dance, the courtyard is crooked.'""]",1,2025-11-15 05:25:41.417849,2025-11-15 05:25:41.545391,नाच न जाने आँगन टेढ़ा,bfa0a0f8-507d-469d-a82b-cf481839c2c9
hi_unspecified_0031,1,"[""literal""]","[""India"",""Hindi-speaking regions""]","[""A frog that lives in a well and therefore has a confined view of the outside world.""]",1,2025-11-15 05:25:41.416321,2025-11-15 05:25:41.545391,कुएँ का मेंढक,c0343e31-73f9-4766-802c-94b8826b228b
hi_unspecified_0056,1,"[""neutral""]","[""India"",""Hindi-speaking regions""]","[""Literal: to climb or ascend onto something.""]",1,2025-11-15 05:25:41.416826,2025-11-15 05:25:41.545391,चढ़ जाना,c0543947-a6cf-4e62-beda-0402016bbd80
hi_unspecified_0159,2,"[""neutral"",""colloquial""]","[""India"",""Pakistan"",""Nepal""]","[""Figurative (sight): The ability to see or eyesight; used to refer to vision.""]",1,2025-11-15 05:25:41.419087,2025-11-15 05:25:41.545391,रोशनी,c25a3fbe-cae2-41f5-898c-414540c4dc28
hi_unspecified_0138,1,"[""neutral""]","[""India"",""Hindi-speaking regions""]","[""Literal: to apply butter to food or to spread butter.""]",1,2025-11-15 05:25:41.418521,2025-11-15 05:25:41.545391,मक्खन लगाना,c2cde1da-58c7-4214-9b13-9a7034943e1f
hi_unspecified_0130,2,"[""colloquial"",""figurative""]","[""India"",""Hindi-speaking regions""]","[""Dependents or household members collectively; people who rely on someone for care or support.""]",1,2025-11-15 05:25:41.41837,2025-11-15 05:25:41.545391,बाल-बच्चे,c3648e97-0dd9-4292-9874-23ef626a2479
hi_unspecified_0153,1,"[""neutral"",""literal""]","[""North India"",""Hindi-speaking regions""]","[""To feel strength, pressure, or force in the thigh (literally referring to muscular sensation in the upper leg).""]",1,2025-11-15 05:25:41.418934,2025-11-15 05:25:41.545391,रान में ज़ोर होना,c39ffff3-c812-4c72-8ddd-bde3b90af112
hi_unspecified_0158,1,"[""colloquial"",""informal""]","[""India"",""Pakistan"",""Nepal""]","[""Literal: 'Happy with bread and lentils'—contentment with simple, basic food.""]",1,2025-11-15 05:25:41.419035,2025-11-15 05:25:41.545391,रोटी-दाल से ख़ुश,c5d50fb0-1995-4bb9-9450-880d43b63448
hi_unspecified_0052,2,"[""Colloquial"",""Figurative"",""Proverbial""]","[""India"",""Hindi-speaking regions""]","[""To create an appearance of abundance or hospitality despite actual scarcity; to pretend to have resources one does not possess, often for show or social reputation.""]",1,2025-11-15 05:25:41.416771,2025-11-15 05:25:41.545391,घर में नहीं दाने अम्मा चली भुनाने,c65061fc-1245-4394-9a4d-48864d298d80
hi_unspecified_0108,2,"[""colloquial"",""informal"",""figurative""]","[""India""]","[""To subject someone to severe harassment, hardship, or humiliation; to give someone a very hard time.""]",1,2025-11-15 05:25:41.41784,2025-11-15 05:25:41.545391,नाकों चने चबवाना,c69134e7-3e81-4890-a771-c7607100a84b
hi_unspecified_0051,2,"[""Colloquial"",""Figurative""]","[""India"",""Hindi-speaking regions""]","[""A display of fake sorrow or contrition meant to mislead others; hypocritical tears.""]",1,2025-11-15 05:25:41.416755,2025-11-15 05:25:41.545391,घड़ियाली आँसू,c6e9a50f-49bd-47a3-849c-5f649c21db19
hi_unspecified_0025,2,"[""proverbial"",""colloquial""]","[""India"",""Hindi-speaking regions""]","[""Figurative: To be in such dire poverty or desperate circumstances that even basic necessities are compromised; to suffer acute hardship or hunger.""]",1,2025-11-15 05:25:41.416096,2025-11-15 05:25:41.545391,कंगाली में आटा गीला,c7cc0c8b-9114-49ed-b7b8-eafda400bce5
hi_unspecified_0019,1,"[""proverbial"",""colloquial""]","[""India"",""South Asia""]","[""A proverb meaning that the wrongdoer falsely blames or scolds the authority or the innocent, equivalent to 'the pot calling the kettle black.'""]",1,2025-11-15 05:25:41.415554,2025-11-15 05:25:41.545391,उल्टा चोर कोतवाल को डांटे,c7e7974b-a983-4b1d-83a9-2aebae138135
hi_unspecified_0042,1,"[""proverb"",""literal""]","[""India"",""Hindi-speaking regions""]","[""Literal: an empty mind is the devil's house; a mind that is empty is likened to a dwelling place for the devil.""]",1,2025-11-15 05:25:41.416554,2025-11-15 05:25:41.545391,खाली दिमाग शैतान का घर,c8446ec6-5a5d-4165-9941-6584c05db9ec
hi_unspecified_0162,2,"[""derogatory"",""colloquial""]","[""India"",""Hindi-speaking regions""]","[""Figurative: A person who plagiarizes or habitually appropriates others' expressions, phrases, or ideas, presenting them as their own.""]",1,2025-11-15 05:25:41.419148,2025-11-15 05:25:41.545391,शब्द चोर,c87f7bb4-c7a8-48fe-96c1-c6f3e93dafbf
hi_unspecified_0101,1,"[""Colloquial"",""Literal""]","[""India"",""Hindi-speaking regions""]","[""The act of riding on two boats at the same time.""]",1,2025-11-15 05:25:41.417691,2025-11-15 05:25:41.545391,दो नावों की सवारी,ca1c4799-91fe-4521-ad20-8687e365a4b7
hi_unspecified_0159,3,"[""neutral"",""poetic""]","[""India"",""Pakistan"",""Nepal""]","[""Figurative (metaphorical): Enlightenment, insight, hope, or a new/clarifying perspective; used to denote intellectual, spiritual, or emotional illumination.""]",1,2025-11-15 05:25:41.419097,2025-11-15 05:25:41.545391,रोशनी,ca48f4a7-4b27-46cd-b24f-c9cc6e2e22f9
hi_unspecified_0068,2,"[""formal"",""idiomatic""]","[""India"",""Hindi-speaking regions""]","[""To be united, in complete agreement, or acting as a single entity; to achieve harmony or unification between distinct parties or elements.""]",1,2025-11-15 05:25:41.417113,2025-11-15 05:25:41.545391,जल-थल एक होना,cac26db9-f36f-4a30-a433-d80494290908
hi_unspecified_0012,2,"[""figurative"",""colloquial""]","[""India"",""Hindi-speaking regions""]","[""To ceremonially praise, honor, or publicly extol someone or something, often in a ritualized or flattering manner.""]",1,2025-11-15 05:25:41.415421,2025-11-15 05:25:41.545391,आरती उतारना,cb2ebcad-50a3-4e81-8853-21a234bdb827
hi_unspecified_0093,1,"[""colloquial"",""informal""]","[""India"",""Hindi-speaking regions""]","[""Literal: for the breath to be affected in the nose; to feel one’s breathing obstructed.""]",1,2025-11-15 05:25:41.417561,2025-11-15 05:25:41.545391,दम नाक में आना,cb36d462-38f1-4aec-b685-b313c1bc9c81
hi_unspecified_0127,1,"[""neutral"",""colloquial""]","[""India"",""Hindi-speaking regions""]","[""Literal: A large quantity or great amount; many or much.""]",1,2025-11-15 05:25:41.418307,2025-11-15 05:25:41.545391,बहुत-सारा,cba00514-9267-4261-a253-2040908012fb
hi_unspecified_0046,1,"[""neutral"",""literal"",""proverbial""]","[""India"",""Hindi-speaking regions"",""South Asia""]","[""Literally, to attempt to fill a small vessel (gagar) with an ocean (sagar), an impossible or absurd physical action.""]",1,2025-11-15 05:25:41.416622,2025-11-15 05:25:41.545391,गागर में सागर भरना,cbae4a32-cd41-4a20-a266-436175f35fd2
hi_unspecified_0055,2,"[""colloquial"",""idiomatic""]","[""India"",""Hindi-speaking regions""]","[""Figurative: to be carefree or unconcerned about future consequences, often after spending or giving up resources; to act recklessly secure or complacent.""]",1,2025-11-15 05:25:41.416819,2025-11-15 05:25:41.545391,घोड़े बेचकर सोना,cc7d788c-5290-41dc-a188-a3636956dee9
hi_unspecified_0092,3,"[""culinary"",""neutral""]","[""India"",""Hindi-speaking regions""]","[""Culinary: to cook by the dum method; to slow-cook or steam food in a sealed pot so it cooks in its own steam.""]",1,2025-11-15 05:25:41.417546,2025-11-15 05:25:41.545391,दम देना,cc96e8c2-bf06-46f7-882b-ad0026bcdb49
hi_unspecified_0008,1,"[""neutral""]","[""India"",""South Asia""]","[""Literal: to close one eye briefly in a deliberate gesture; to wink.""]",1,2025-11-15 05:25:41.415271,2025-11-15 05:25:41.545391,आँख मारना,ccac8113-941b-4efb-b0f4-fbc1ae6bf012
hi_unspecified_0018,1,"[""proverbial"",""colloquial""]","[""India"",""South Asia""]","[""To identify or judge something on the basis of very scant, fleeting, or unreliable evidence, analogous to trying to recognize a bird from a feather while it is flying.""]",1,2025-11-15 05:25:41.41554,2025-11-15 05:25:41.545391,उड़ती चिड़िया के पर पहचानना,cf7d9445-7301-4d04-999e-5d5aceaf441d
hi_unspecified_0008,3,"[""informal"",""pejorative""]","[""India"",""South Asia""]","[""Figurative (secretive): to give a covert signal indicating tacit approval, complicity, or an intended secret understanding.""]",1,2025-11-15 05:25:41.41529,2025-11-15 05:25:41.545391,आँख मारना,cf858ea6-e4f8-4490-b17c-835ee4afd83d
hi_unspecified_0026,1,"[""neutral""]","[""India"",""Hindi-speaking regions""]","[""Literal: To break someone's spine or back; to inflict a severe physical injury to the back.""]",1,2025-11-15 05:25:41.416106,2025-11-15 05:25:41.545391,कमर तोड़ना,d0b51ddd-cda2-4cc2-b1da-cbe7517c7dac
hi_unspecified_0033,1,"[""literal""]","[""India"",""Hindi-speaking regions""]","[""To squeeze or press a small coin or cowrie (literally referencing a very small unit of value).""]",1,2025-11-15 05:25:41.416359,2025-11-15 05:25:41.545391,कौड़ी को तंग,d0de878d-71aa-4786-9478-5d490914ec44
hi_unspecified_0128,2,"[""idiomatic"",""colloquial"",""figurative""]","[""India"",""Hindi-speaking regions""]","[""Figurative: To come to fruition, to be successfully arranged or settled, or for negotiations or plans to work out (commonly used regarding agreements, proposals, or marriage arrangements).""]",1,2025-11-15 05:25:41.418341,2025-11-15 05:25:41.545391,बात बनना,d1bcc294-b899-46ca-b875-5d484e8507db
hi_unspecified_0152,1,"[""literary"",""proverbial""]","[""India"",""Hindi-speaking regions"",""Sanskrit origin""]","[""Literally, 'as is the king, so are the subjects'; a direct statement equating the condition of rulers with that of their people.""]",1,2025-11-15 05:25:41.418917,2025-11-15 05:25:41.545391,यथा राजा तथा प्रजा,d3cd7d16-0cd9-461e-a8b4-9fd61601f338
hi_unspecified_0056,2,"[""neutral"",""colloquial""]","[""India"",""Hindi-speaking regions""]","[""To board or get onto a vehicle, conveyance, or platform.""]",1,2025-11-15 05:25:41.416833,2025-11-15 05:25:41.545391,चढ़ जाना,d3e9505a-608a-4eac-aa33-ab999b6452d0
hi_unspecified_0033,2,"[""colloquial"",""figurative""]","[""India"",""Hindi-speaking regions""]","[""To be extremely stingy or miserly; to begrudge even the smallest amount or value.""]",1,2025-11-15 05:25:41.416368,2025-11-15 05:25:41.545391,कौड़ी को तंग,d4cb0b76-e628-407a-90a8-c98c25f9eb2f
hi_unspecified_0038,1,"[""neutral"",""literal""]","[""India"",""Hindi-speaking regions"",""Urdu-speaking regions""]","[""To receive or obtain news or information about an event or person.""]",1,2025-11-15 05:25:41.416469,2025-11-15 05:25:41.545391,ख़बर लेना,d5f34ed0-7cc0-4dd7-92db-622f5650f204
hi_unspecified_0176,1,"[""neutral""]","[""India""]","[""Literal: if the winnowing basket speaks, then the sieve with seventy‑two holes will also speak.""]",1,2025-11-15 05:25:41.419447,2025-11-15 05:25:41.545391,सूप बोले तो बोले छलनी भी बोले जिसमें बहत्तर छेद,d80b5d5f-ad7e-4494-ac95-07253d1c66a7
