idiom_id,sense_number,register,region,definitions,version,created_at,updated_at,idiom,meaning_id
es_unspecified_0262,1,"[""formal"",""military""]","[""Spain"",""Latin America"",""international""]","[""To commence firing weapons; to give the order to shoot.""]",1,2025-11-15 05:22:42.476312,2025-11-15 05:22:42.802978,abrir el fuego,ec45f8fe-898a-41fa-b1b2-8e675292aa0c
es_unspecified_2143,2,"[""colloquial"",""neutral""]","[""Spain"",""Latin America""]","[""Figurative: partial measures, lack of decisiveness, or a refusal to take a firm or clear position (doing things by halves).""]",1,2025-11-15 05:22:44.693883,2025-11-15 05:22:44.824217,medias tintas,ec4c0b56-6198-4c7b-9a96-2ef62cc663b5
es_unspecified_1081,3,"[""technical"",""medical""]","[""international"",""Spain"",""Latin America""]","[""In medicine, referring to healing or closure that occurs primarily and directly (primary intention).""]",1,2025-11-15 05:22:43.58808,2025-11-15 05:22:43.752245,de primera intención,ec580140-f628-4aa9-b3e0-c7df7ce68986
es_unspecified_1435,2,"[""neutral"",""formal""]","[""Spain"",""Latin America"",""General""]","[""As the ultimate source of authority or responsibility; in the last instance the person or thing that bears final responsibility or makes the final decision.""]",1,2025-11-15 05:22:44.164981,2025-11-15 05:22:44.303969,en último término,ec5a3db6-7514-4824-8146-603f286851eb
es_unspecified_0949,1,"[""neutral""]","[""Pan-Hispanic""]","[""Thoroughly; from top to bottom; used to indicate a complete search, inspection, or review of a place or thing.""]",1,2025-11-15 05:22:43.585313,2025-11-15 05:22:43.752245,de arriba abajo,ec5ea682-3742-4f95-a753-840d0fb20ba2
es_unspecified_0197,2,"[""neutral""]","[""Spain"",""Latin America"",""general""]","[""At first glance; apparently or superficially, as perceived by a casual or initial inspection.""]",1,2025-11-15 05:22:42.475443,2025-11-15 05:22:42.802978,a simple vista,ec625a8b-3d06-4c3a-b028-6b7f2e272026
es_unspecified_0786,1,"[""informal"",""colloquial""]","[""Mexico"",""Central America"",""broader Latin America""]","[""To placate or soothe someone with insubstantial words, empty promises, or token gestures rather than with meaningful action."",""To deceive or mislead someone by talking placatingly while offering no real solution.""]",1,2025-11-15 05:22:43.270265,2025-11-15 05:22:43.458803,dar atol con el dedo,ec695e04-6bb4-4082-afc8-b465c6e5eaba
es_unspecified_2213,2,"[""idiomatic"",""pejorative""]","[""Spain"",""Latin America""]","[""Figurative: to act ungratefully or betray someone who provides help, support, or sustenance.""]",1,2025-11-15 05:22:44.695362,2025-11-15 05:22:44.824217,morder la mano que se da de comer,ec6dc237-c7e7-40b3-bd4c-693b38e789bf
es_unspecified_1786,3,"[""formal"",""administrative""]","[""All Spanish-speaking regions""]","[""To assume liability or financial responsibility for costs, debts, or obligations.""]",1,2025-11-15 05:22:44.443176,2025-11-15 05:22:44.583114,hacerse cargo,ec848783-688c-486a-b26e-3586c96fd932
es_unspecified_2929,1,"[""neutral""]","[""Spain"",""Latin America""]","[""To climb up onto someone's beard; a literal, physical action involving the beard.""]",1,2025-11-15 05:22:45.432918,2025-11-15 05:22:45.560645,subirse a las barbas,ec9258be-5691-466d-b35d-1a2c10949752
es_unspecified_1147,1,"[""neutral"",""idiomatic""]","[""Pan-Hispanic""]","[""Kept under the strictest security or secrecy; carefully safeguarded or hidden from access or disclosure.""]",1,2025-11-15 05:22:43.867737,2025-11-15 05:22:44.031553,debajo de siete llaves,eca049fa-9cd9-4d55-9d20-33aa34ed033b
es_unspecified_1048,1,"[""neutral"",""legal"",""formal""]","[""General Spanish""]","[""By hearsay; based on what one has heard from others rather than on direct, personal knowledge.""]",1,2025-11-15 05:22:43.58735,2025-11-15 05:22:43.752245,de oídas,eca937bd-49e3-4996-9d38-02b9d8623912
es_unspecified_0603,1,"[""discourse marker"",""neutral""]","[""Pan-Hispanic""]","[""An expression used parenthetically to indicate that something is obvious or goes without saying; equivalent to 'of course' or 'naturally.'""]",1,2025-11-15 05:22:43.266918,2025-11-15 05:22:43.458803,claro está,eca9c320-33db-4c9d-84e8-e83c128cb399
es_unspecified_0228,1,"[""colloquial""]","[""Spain"",""Latin America""]","[""At full speed; full throttle.""]",1,2025-11-15 05:22:42.475854,2025-11-15 05:22:42.802978,a todo trapo,ecb19607-6205-42cd-9ea6-127e922ee2ea
es_unspecified_3149,2,"[""colloquial"",""informal""]","[""Spain"",""Latin America""]","[""Used to express uncertainty or ignorance about a cause, place, time, or reason; 'who knows', 'your guess is as good as mine', or 'there is no way of knowing'.""]",1,2025-11-15 05:22:45.663394,2025-11-15 05:22:45.784869,vete a saber,ecc0d59f-c208-4e12-87f0-2e43a62dca26
es_unspecified_1917,2,"[""informal"",""colloquial""]","[""Spain"",""Latin America""]","[""For events, plans, or affairs: to go wrong, fall apart, or be ruined.""]",1,2025-11-15 05:22:44.445693,2025-11-15 05:22:44.583114,irse al cuerno,ecc83e89-4306-4c40-9154-a94cf5ac32a8
es_unspecified_3172,2,"[""neutral"",""idiomatic"",""figurative""]","[""Spain"",""Latin America""]","[""Figurative: to revert to former bad habits, vices, or misconduct after a period of improvement or reform.""]",1,2025-11-15 05:22:45.663965,2025-11-15 05:22:45.784869,volver a las andadas,ecd36a9f-f2c5-41dc-8a7f-a67484e6a749
es_unspecified_1785,3,"[""colloquial""]","[""All Spanish-speaking regions""]","[""To become tangled, matted, or to form a compact lump; to clog or accumulate into a compact mass.""]",1,2025-11-15 05:22:44.443151,2025-11-15 05:22:44.583114,hacerse bola,ece43cbf-ceb1-4ec4-841d-5e2bcd268080
es_unspecified_1120,2,"[""neutral"",""journalistic""]","[""General Spanish""]","[""Recent or just received information presented as breaking news or an urgent bulletin.""]",1,2025-11-15 05:22:43.867383,2025-11-15 05:22:44.031553,de última hora,eceaf141-3301-4d2b-81f6-f6839c20a484
es_unspecified_1399,2,"[""colloquial""]","[""Spain"",""Latin America""]","[""Figuratively, left exposed, vulnerable, or stripped of resources or protection.""]",1,2025-11-15 05:22:44.164381,2025-11-15 05:22:44.303969,en pelotas,ecf17fbd-748e-4f84-b584-a1f79600eb48
es_unspecified_1901,1,"[""proverbial"",""colloquial""]","[""Spain"",""Latin America""]","[""To set out to gain an advantage or to take something and end up being taken advantage of; to attempt to profit and return worse off."",""To attempt to cheat or get the better of someone and instead be outwitted or suffer a loss.""]",1,2025-11-15 05:22:44.445391,2025-11-15 05:22:44.583114,ir por lana y volver trasquilado,ed0a2343-ea68-49bc-9b67-a8940c2eb448
es_unspecified_3169,1,"[""neutral"",""literary""]","[""Spain"",""Latin America""]","[""To fly into the sky; to travel through the air toward the heavens.""]",1,2025-11-15 05:22:45.663887,2025-11-15 05:22:45.784869,volar al cielo,ed0e519b-df3d-4575-811c-c7c8e9683bbe
es_unspecified_0755,2,"[""colloquial"",""informal""]","[""General Spanish""]","[""To strike or slap someone across the face; to hit someone in the face, often used as a threat.""]",1,2025-11-15 05:22:43.269699,2025-11-15 05:22:43.458803,cruzar la cara,ed106531-cc45-4358-8bcb-02be180c830e
es_unspecified_0584,1,"[""neutral"",""colloquial""]","[""General (Spanish-speaking countries)""]","[""To keep one's lips closed; to remain silent."",""To refrain from speaking or making statements.""]",1,2025-11-15 05:22:43.266523,2025-11-15 05:22:43.458803,cerrar los labios,ed2d6f54-0264-469e-9cee-a2aaca0e1f19
es_unspecified_2993,1,"[""informal""]","[""Spain"",""Latin America""]","[""Literally, to possess a poor quality of losing; to be characterized by an inability to accept defeat gracefully.""]",1,2025-11-15 05:22:45.659845,2025-11-15 05:22:45.784869,tener mal perder,ed3feb0f-b8f6-4d20-ab2b-5bb6dc5039db
es_unspecified_0866,1,"[""proverbial"",""literary"",""formal""]","[""Spain"",""Latin America"",""General""]","[""To offer something valuable, beautiful, or refined to people who will not appreciate it; to waste good things on those who do not recognize their worth."",""Equivalent to 'to cast pearls before swine'—to give something precious to someone who cannot or will not value it.""]",1,2025-11-15 05:22:43.583865,2025-11-15 05:22:43.752245,dar margaritas a los cerdos,ed4057d4-562c-4207-8170-6ac828d9897b
es_unspecified_0279,3,"[""neutral""]","[""Spain"",""Latin America""]","[""To find or achieve the appropriate moment, tone, measure, or method (equivalent to 'to find the right moment' or 'to get the timing right')."",""Used when aligning actions, performances, or arrangements with the most effective or suitable circumstances.""]",1,2025-11-15 05:22:42.476687,2025-11-15 05:22:42.802978,acertar con,ed455bd3-3d9f-43ca-919a-db8a7dcf8cee
es_unspecified_3099,3,"[""informal"",""colloquial""]","[""Spain"",""Latin America""]","[""Used in the negative to describe someone as untrustworthy, suspicious, or morally compromised.""]",1,2025-11-15 05:22:45.662451,2025-11-15 05:22:45.784869,trigo limpio,ed524a17-889d-4c0d-b07d-09b83d85b405
es_unspecified_2174,2,"[""informal"",""pejorative""]","[""Spain"",""Latin America""]","[""To intrude into or pry into the affairs or matters of others; to meddle where one is not wanted.""]",1,2025-11-15 05:22:44.694489,2025-11-15 05:22:44.824217,meter las narices en,ed52df5d-b915-46d6-8c4c-ebec7bab4e88
es_unspecified_2633,2,"[""neutral"",""colloquial""]","[""Spain"",""Latin America""]","[""Provisionally or tentatively; until further notice or until circumstances change.""]",1,2025-11-15 05:22:45.158627,2025-11-15 05:22:45.315923,por lo pronto,ed5b543a-98b3-4a38-82a5-52a81cd81e14
es_unspecified_1790,1,"[""colloquial""]","[""Spain"",""Latin America""]","[""To feign smallness, innocence, or helplessness in order to avoid responsibility, blame, or an unpleasant task."",""To adopt an attitude of excessive modesty or meekness as a tactic to gain sympathy or escape obligations.""]",1,2025-11-15 05:22:44.443384,2025-11-15 05:22:44.583114,hacerse el chiquito,ed5e87cd-fa5f-42e2-8376-b6c1f24e3a7e
es_unspecified_2572,1,"[""neutral"",""idiomatic""]","[""Spain"",""Latin America"",""General Spanish""]","[""To praise someone or something extravagantly; to speak of them in very high terms.""]",1,2025-11-15 05:22:45.157096,2025-11-15 05:22:45.315923,poner por las nubes,ed650929-4e1d-49fb-b4fb-9803d678b1ea
es_unspecified_0789,2,"[""neutral"",""informal""]","[""Spain"",""Latin America""]","[""To cause a vehicle or ride to jolt or give short, abrupt shocks; to jerk in motion.""]",1,2025-11-15 05:22:43.270314,2025-11-15 05:22:43.458803,dar bote,ed9ebac7-9191-46dc-9531-f278f72e8306
es_unspecified_1095,1,"[""neutral"",""informal""]","[""Spain"",""Latin America""]","[""Pertaining to a spare or replacement item kept to substitute a broken, lost, worn, or consumed original."",""An item reserved as a backup to be used when the primary one is unavailable or fails.""]",1,2025-11-15 05:22:43.588344,2025-11-15 05:22:43.752245,de recambio,eda01c98-ddaf-42e9-971f-9f4377e61d8a
es_unspecified_3029,1,"[""neutral"",""literal""]","[""Spain"",""Latin America"",""general""]","[""To push or throw someone physically beneath a bus, causing them harm or endangering their life.""]",1,2025-11-15 05:22:45.660669,2025-11-15 05:22:45.784869,tirar debajo del autobús,eda4ef0b-5497-4cc1-b8dd-8a1fa3a50dbd
es_unspecified_0075,1,"[""literary"",""neutral""]","[""Spain"",""Latin America""]","[""By good fortune; as a matter of luck; by chance."",""To rely on luck rather than planning or calculation.""]",1,2025-11-15 05:22:42.473363,2025-11-15 05:22:42.802978,a la buena ventura,eda820cb-77c4-410e-8174-476855802538
es_peninsular_spanish_0003,2,"[""neutral"",""formal""]","[""Spain"",""Latin America""]","[""Doggedly or single-mindedly, implying sustained exertion against opposition or difficulty.""]",1,2025-11-15 05:22:42.472093,2025-11-15 05:22:42.802978,a brazo partido,edba5629-3cb9-4adc-a119-689bc95a3270
es_unspecified_1326,1,"[""neutral"",""colloquial"",""regional""]","[""Spain"",""Latin America""]","[""Describing the taste of fruit or food that is unripe: tart, sour, or astringent in a way characteristic of underripeness."",""Figuratively, immature or not fully developed.""]",1,2025-11-15 05:22:43.87097,2025-11-15 05:22:44.031553,en agraz,edbb20dc-6e14-498f-86a1-cd01c56489f0
es_unspecified_1458,1,"[""colloquial"",""informal""]","[""Spain""]","[""To give oneself away; to reveal unintentionally a secret, flaw, or true intention."",""To make a mistake or slip that exposes one’s real motives, weaknesses, or a hidden fact.""]",1,2025-11-15 05:22:44.165235,2025-11-15 05:22:44.303969,enseñar la pata,edd61ac1-e4d7-4c52-a599-aa5082d7c41e
es_unspecified_0178,1,"[""neutral""]","[""Spain"",""Latin America""]","[""About to; on the verge of occurring (commonly used with an infinitive: 'a punto de').""]",1,2025-11-15 05:22:42.474967,2025-11-15 05:22:42.802978,a punto,eddb41b0-ea96-4b19-8151-394c49f0a7c8
es_unspecified_3113,1,"[""neutral""]","[""General Spanish""]","[""An atrocity or act of great cruelty or barbarity.""]",1,2025-11-15 05:22:45.662723,2025-11-15 05:22:45.784869,una barbaridad,edde761e-fc49-475a-914e-98303692ba5f
es_unspecified_1913,1,"[""neutral""]","[""Spain"",""Latin America""]","[""To sink (literally, of a ship or vessel).""]",1,2025-11-15 05:22:44.445605,2025-11-15 05:22:44.583114,irse a pique,ede3b55e-59e3-44ab-ba7b-2d98bfc8ffce
es_unspecified_1027,1,"[""neutral""]","[""Spain"",""Latin America"",""General""]","[""From head to toe; completely covering the body or dressing someone entirely from top to bottom.""]",1,2025-11-15 05:22:43.58697,2025-11-15 05:22:43.752245,de los pies a la cabeza,edf53e27-9cbf-4cb3-8803-65cc95b392ff
es_unspecified_0279,1,"[""neutral""]","[""Spain"",""Latin America""]","[""To hit or strike a target accurately (equivalent to 'to hit' or 'to strike' in a physical sense)."",""Used with weapons, throws, or aiming actions to indicate a successful impact on the intended target.""]",1,2025-11-15 05:22:42.476672,2025-11-15 05:22:42.802978,acertar con,edff13f0-e87a-4647-899f-25d58ad4416d
es_unspecified_2296,1,"[""neutral""]","[""Spain"",""Latin America""]","[""Literal: not to stick together even with glue; impossible to join physically.""]",1,2025-11-15 05:22:44.927726,2025-11-15 05:22:45.052926,no pegar ni con cola,ee0a19c2-1ac0-4fc6-a88c-e04ac7924120
es_unspecified_3128,1,"[""neutral"",""literal""]","[""All Spanish-speaking regions""]","[""To sell oneself for a plate of lentils (literal meaning).""]",1,2025-11-15 05:22:45.663012,2025-11-15 05:22:45.784869,venderse por un plato de lentejas,ee0b7b9f-374c-401b-878e-1e293aecff62
es_unspecified_1079,3,"[""technical"",""scientific""]","[""Spain"",""Latin America""]","[""Relating to or denoting first-order terms or effects in mathematics, physics, or formal analyses (e.g., linear approximation, first-order derivative).""]",1,2025-11-15 05:22:43.588006,2025-11-15 05:22:43.752245,de primer orden,ee12f477-78e2-43d2-991e-5430912e2b4f
es_unspecified_1762,1,"[""informal"",""child""]","[""Spain"",""Latin America""]","[""To defecate; to pass feces."",""A childish or euphemistic term used to refer to bowel movements.""]",1,2025-11-15 05:22:44.442688,2025-11-15 05:22:44.583114,hacer popó,ee2d3e4e-b963-4484-9602-9f66c543ebb6
es_unspecified_1957,1,"[""formal"",""neutral""]","[""Spain"",""Latin America""]","[""To swear an oath to someone; to pledge loyalty, fealty, or a solemn promise to a person."",""To make a solemn vow or commitment directed at another individual (for example, to serve, obey, or be loyal).""]",1,2025-11-15 05:22:44.446384,2025-11-15 05:22:44.583114,jurársela,ee3686f1-482f-4dbc-86dd-7920075b5ead
es_unspecified_3081,2,"[""colloquial""]","[""Spain"",""Latin America""]","[""To display mild disgust, skepticism, or disapproval through a facial grimace.""]",1,2025-11-15 05:22:45.662102,2025-11-15 05:22:45.784869,torcer la boca,ee3970fc-f14c-4225-81af-52dad5554936
es_unspecified_0244,1,"[""colloquial"",""informal""]","[""Spain"",""Latin America""]","[""Plentifully; in great quantity; abundant."",""A lot; to a large extent or degree.""]",1,2025-11-15 05:22:42.476055,2025-11-15 05:22:42.802978,a tutiplén,ee43cde2-d970-4162-b455-7309bf7049be
es_unspecified_0306,1,"[""colloquial"",""informal""]","[""Spain"",""Latin America"",""General""]","[""To try to forget or numb grief or sadness by drinking alcohol.""]",1,2025-11-15 05:22:42.957681,2025-11-15 05:22:43.145595,ahogar las penas,ee492d7b-5579-4b45-85ed-255add829e0c
es_unspecified_1765,1,"[""informal"",""colloquial""]","[""Spain""]","[""To take one or more workdays off between a public holiday and the weekend in order to extend the holiday into a longer break (i.e., to create a long weekend).""]",1,2025-11-15 05:22:44.442715,2025-11-15 05:22:44.583114,hacer puente,ee4d35a3-d566-419a-aae5-92c01d145f0d
es_unspecified_0084,1,"[""neutral"",""colloquial""]","[""Spain"",""Latin America""]","[""Within reach; readily available; close at hand."",""Easily accessible for immediate use.""]",1,2025-11-15 05:22:42.473597,2025-11-15 05:22:42.802978,a la mano,ee5ec4e4-821f-47cb-8c3d-870ea0aec759
es_unspecified_0990,2,"[""informal"",""colloquial""]","[""All Spanish""]","[""Used in the construction 'hacer de cuenta' or 'haz de cuenta' to mean to imagine, suppose, or pretend; to treat a situation as if it were the case.""]",1,2025-11-15 05:22:43.586261,2025-11-15 05:22:43.752245,de cuenta,ee80b074-032c-44e1-a90e-973462b5877d
es_unspecified_0531,2,"[""informal"",""colloquial"",""pejorative""]","[""Spain"",""Latin America""]","[""To silence someone by means of intimidation, coercion, or other actions that prevent them from speaking.""]",1,2025-11-15 05:22:42.961724,2025-11-15 05:22:43.145595,callar la boca,ee9148bf-0785-43a6-9670-c66ee689f361
es_unspecified_0645,3,"[""vulgar"",""colloquial"",""informal""]","[""Spain"",""Latin America""]","[""To behave like an unpleasant, rude, or obnoxious person; to act like an 'asshole'.""]",1,2025-11-15 05:22:43.267615,2025-11-15 05:22:43.458803,como el culo,ee915918-045c-4a1f-b858-55e008e78fb4
es_unspecified_0555,1,"[""literary"",""neutral""]","[""General""]","[""The song traditionally (and mythically) attributed to a swan at the moment of its death.""]",1,2025-11-15 05:22:42.962096,2025-11-15 05:22:43.145595,canto del cisne,ee9e24c4-cff2-4987-b9c8-3939b1fd3015
es_unspecified_2603,1,"[""formal"",""literary""]","[""Spain"",""Latin America""]","[""To an excessive degree; overly; exceedingly; used as an intensifier.""]",1,2025-11-15 05:22:45.157984,2025-11-15 05:22:45.315923,por demás,eebd9a39-83d1-4591-96e6-c8eed8268956
es_unspecified_2767,4,"[""military"",""instructional""]","[""Spain"",""Latin America""]","[""Practical usage: a command or description of a tactical or firing position in which one knee is on the ground for stability or cover.""]",1,2025-11-15 05:22:45.429276,2025-11-15 05:22:45.560645,rodilla en tierra,eecf6b03-8dca-4033-94dc-9670c3ef7847
es_unspecified_0168,1,"[""colloquial"",""informal""]","[""Argentina"",""Uruguay"",""General Latin America""]","[""At an extremely low price; sold for next to nothing."",""Disposed of very cheaply, often implying undervaluation or exploitation.""]",1,2025-11-15 05:22:42.474789,2025-11-15 05:22:42.802978,a precio de huevo,eeea579d-46eb-4e19-8533-3805fcb7278e
es_unspecified_1338,1,"[""formal"",""neutral""]","[""General (Spanish-speaking)""]","[""According to sound reasoning; as logic dictates; logically.""]",1,2025-11-15 05:22:43.871268,2025-11-15 05:22:44.031553,en buena lógica,eef7805a-2e4e-4ae9-8177-fca19a8d25b5
es_unspecified_3107,1,"[""neutral""]","[""Spain"",""Latin America"",""General Spanish""]","[""Literal meaning: 'last resource' — the final source, means, or option available.""]",1,2025-11-15 05:22:45.662586,2025-11-15 05:22:45.784869,último recurso,eef84a5e-13d6-4393-8316-603faf24cd58
es_unspecified_0116,2,"[""neutral""]","[""Spain"",""Latin America"",""General""]","[""Figuratively, from afar or remotely; perceived vaguely or in a distant manner.""]",1,2025-11-15 05:22:42.474078,2025-11-15 05:22:42.802978,a lo lejos,ef0dcd8d-8748-4fe6-a1af-b6717896cc14
es_unspecified_0162,1,"[""neutral"",""formal""]","[""Spain"",""Latin America""]","[""Standing firmly with one's feet planted; physically steady.""]",1,2025-11-15 05:22:42.474707,2025-11-15 05:22:42.802978,a pie firme,ef157b6b-b13a-4b13-8380-5bf1e2dc8be6
es_unspecified_2986,1,"[""neutral""]","[""general""]","[""Literal: to have a fly located behind the ear; describing an actual insect's position.""]",1,2025-11-15 05:22:45.659728,2025-11-15 05:22:45.784869,tener la mosca detrás de la oreja,ef3b9033-4ce7-43eb-9ef3-65a801f7f257
es_unspecified_2481,3,"[""neutral"",""informal""]","[""General""]","[""To lose self-control or act irrationally under strong emotion, such as anger, fear, or stress.""]",1,2025-11-15 05:22:45.154869,2025-11-15 05:22:45.315923,perder la cabeza,ef3c8f65-ccbb-4db5-b658-5d23a5b8a494
es_unspecified_0014,2,"[""informal"",""vulgar""]","[""Spain"",""Latin America""]","[""Literally without underwear; naked or stripped of undergarments (used in informal or vulgar contexts).""]",1,2025-11-15 05:22:42.47225,2025-11-15 05:22:42.802978,a calzón quitado,ef3fe1cf-7316-4da0-a7b7-f1cb12d9cb6c
es_unspecified_2048,1,"[""colloquial"",""regional"",""humorous""]","[""Spain""]","[""To rain extremely heavily; a hyperbolic, colloquial expression used to emphasize an unusually intense downpour.""]",1,2025-11-15 05:22:44.692162,2025-11-15 05:22:44.824217,llover más que cuando enterraron a Zafra,ef4238f1-7969-43a1-a2d2-752a31a33880
es_unspecified_1615,2,"[""neutral"",""figurative""]","[""Spain"",""Latin America"",""General""]","[""To gain the upper hand or prevail over an opponent in a dispute, competition, or conflict; to secure an advantage that leads toward overall success.""]",1,2025-11-15 05:22:44.167644,2025-11-15 05:22:44.303969,ganar la partida,ef42a146-6e35-457d-b6c1-f6c57ee3c53f
es_unspecified_2105,1,"[""informal"",""colloquial""]","[""Spain"",""Latin America""]","[""Very clever or quick-witted; possessing sharp intelligence or astuteness."",""Shrewd or slyly resourceful; able to anticipate situations and take advantage of them.""]",1,2025-11-15 05:22:44.6934,2025-11-15 05:22:44.824217,más listo que el hambre,ef45dd2e-afff-4762-8781-b475e654c17b
es_unspecified_0813,1,"[""neutral"",""formal"",""police/official""]","[""Spain"",""Latin America""]","[""To order someone to stop, typically used by police or authorities when signalling a person or vehicle to halt."",""To intercept or stop a person, vehicle, or party for inspection, questioning, or control.""]",1,2025-11-15 05:22:43.270847,2025-11-15 05:22:43.458803,dar el alto,ef4763b5-dd25-4507-814d-24618f0ab593
es_unspecified_0332,1,"[""informal"",""colloquial""]","[""Argentina"",""Uruguay"",""Chile"",""some other Latin American regions""]","[""Perfectly appropriate or timely; exactly what is needed; 'just right' or 'very convenient'."",""Used to indicate that something suits someone well or arrives at an opportune moment.""]",1,2025-11-15 05:22:42.958119,2025-11-15 05:22:43.145595,al pelo,ef48f344-ed1d-4d33-8e5f-f996b68acfb9
es_unspecified_1942,2,"[""religious"",""solemn""]","[""Spain"",""Latin America""]","[""A devotional invocation calling on Jesus, Mary, and Joseph for help, protection, or intercession, often used in prayers or pleas.""]",1,2025-11-15 05:22:44.446102,2025-11-15 05:22:44.583114,"Jesús, María y José",ef4fe618-e124-4d17-b0da-9fba81c130ae
es_unspecified_0290,1,"[""informal"",""colloquial""]","[""Spain"",""Latin America"",""general""]","[""To cause someone to begin to speak freely or to reveal information, often by persuasion, pressure, pain, bribes, or inducement."",""To make someone confess or disclose secrets or private knowledge.""]",1,2025-11-15 05:22:42.957384,2025-11-15 05:22:43.145595,aflojar la lengua,ef528178-314f-4708-b2c3-ac93d417a90a
es_unspecified_1950,1,"[""neutral"",""figurative""]","[""Pan-Hispanic""]","[""To use one's last available resource, tactic, or argument; to make a final attempt when other options have failed."",""To resort to a decisive or last-ditch measure in order to achieve a desired outcome.""]",1,2025-11-15 05:22:44.446232,2025-11-15 05:22:44.583114,jugar la última carta,ef5877a4-18e8-4316-ae5f-3cccf3504352
es_unspecified_1594,1,"[""literal"",""neutral""]","[""Spain"",""Latin America""]","[""To clean or scrub a hookah (water pipe) or related apparatus.""]",1,2025-11-15 05:22:44.167251,2025-11-15 05:22:44.303969,fregar la cachimba,ef5f5f58-6c13-4bee-937d-864aa29e2adc
es_unspecified_2759,2,"[""neutral"",""colloquial""]","[""Spain"",""Latin America""]","[""Figurative: to reopen or revive emotional pain or past trauma, causing feelings associated with the original hurt to resurface.""]",1,2025-11-15 05:22:45.42909,2025-11-15 05:22:45.560645,renovar la herida,ef66df27-ee79-4e78-abc3-88ab6f240330
es_unspecified_2714,2,"[""colloquial"",""neutral""]","[""Spain"",""Latin America""]","[""Figurative: to use the final available resource, option, or effort in a decisive attempt when no alternatives remain.""]",1,2025-11-15 05:22:45.428168,2025-11-15 05:22:45.560645,quemar el último cartucho,ef88db5c-8795-4879-b075-fb854906a9dc
es_unspecified_1346,1,"[""neutral""]","[""General Spanish""]","[""Physically, mentally or legally fit or able to do something; equivalent to 'in a condition to', 'able to' or 'fit to'.""]",1,2025-11-15 05:22:43.871401,2025-11-15 05:22:44.031553,en condiciones,efa4d79e-7ae7-4d57-95bc-e3e322996612
es_unspecified_1096,2,"[""colloquial"",""informal""]","[""Spain"",""Latin America""]","[""Referring to an event or gathering organized to express exclusion, protest, or social refusal; a 'rejection' party or meeting whose purpose is to repudiate or turn away someone or something.""]",1,2025-11-15 05:22:43.588371,2025-11-15 05:22:43.752245,de rechazo,efb839ec-9185-40d5-87ee-9c68aa142f16
es_unspecified_0590,1,"[""colloquial"",""informal""]","[""Mexico"",""United States (Chicano Spanish)""]","[""To work hard; to get to work on a task with effort and determination."",""An imperative exhortation meaning 'let's get to work' or 'get cracking'.""]",1,2025-11-15 05:22:43.266648,2025-11-15 05:22:43.458803,chingarle,efcccf32-369a-468b-bd73-84719616e2ec
es_unspecified_0680,1,"[""colloquial"",""vulgar""]","[""Spain"",""Latin America""]","[""Left exposed, vulnerable, or unprotected, especially in a way that causes embarrassment or disadvantage."",""Placed in an awkward or compromising situation, often because of being unprepared or betrayed.""]",1,2025-11-15 05:22:43.268165,2025-11-15 05:22:43.458803,con el culo al aire,efd5d12f-b173-4c9f-9b08-af0c6d28792c
es_unspecified_1858,2,"[""informal"",""figurative"",""colloquial""]","[""Spain"",""Latin America"",""General Spanish""]","[""A person whose fate is sealed or who is certain to suffer punishment, defeat, dismissal, or death; someone considered doomed or finished."",""A threat formula meaning that the addressed person will face severe consequences if they act or persist.""]",1,2025-11-15 05:22:44.444518,2025-11-15 05:22:44.583114,hombre muerto,efea493c-3bea-4045-8143-b30c78fe5146
es_unspecified_2086,2,"[""neutral"",""literary""]","[""Spain"",""Latin America"",""general Spanish""]","[""Hand-to-hand combat or a close physical fight between individuals.""]",1,2025-11-15 05:22:44.693107,2025-11-15 05:22:44.824217,mano a mano,eff5874c-2feb-4806-876e-c54796889ee6
es_unspecified_1397,1,"[""neutral""]","[""Spain"",""Latin America""]","[""Literally: wearing diapers; in diapers (of an infant).""]",1,2025-11-15 05:22:44.164336,2025-11-15 05:22:44.303969,en pañales,f008280f-11a1-4838-a4f5-ac6182f56de2
es_unspecified_0706,2,"[""colloquial""]","[""Spain"",""Latin America""]","[""To leave someone behind or unable to follow; to lose or shake off pursuers or rivals completely.""]",1,2025-11-15 05:22:43.268772,2025-11-15 05:22:43.458803,con tres palmos de narices,f012d4b8-be15-4acf-a999-2b76af40c843
es_unspecified_0832,1,"[""neutral"",""informal""]","[""Spain"",""Latin America""]","[""To shake off pursuers; to lose those who are following you."",""To escape from or evade pursuit by taking a detour or hiding one’s course.""]",1,2025-11-15 05:22:43.271158,2025-11-15 05:22:43.458803,dar esquinazo,f035d857-f9c4-41ac-9e0a-d1bf0db3f0f3
es_unspecified_0288,1,"[""neutral"",""literal""]","[""Spain"",""Latin America""]","[""To loosen a pocket physically, for example to make it less tight or to allow access to its contents.""]",1,2025-11-15 05:22:42.957345,2025-11-15 05:22:43.145595,aflojar el bolsillo,f036df6e-7dca-4189-87ee-c7525f61d460
es_unspecified_2617,2,"[""neutral""]","[""Spain"",""Latin America""]","[""Literally, on the face or surface of an object or geographical feature (e.g., the face of a mountain).""]",1,2025-11-15 05:22:45.158263,2025-11-15 05:22:45.315923,por la cara,f05c42ab-d46e-44e9-873c-7ac2968f0621
